"","TS001","TS002","TS003","TS004","TS005","TS007","TS008","TS009","TS010","TS011","TS012"
"PON2",77.5363858143937,78.9506736894311,106.863946241559,104.338184564206,145.268787539932,182.766470029831,156.202185476615,100.049886680105,166.635420503272,134.102645248,128.82376979766
"FAM46A",23.691673443287,16.4313584835872,23.3484252292482,27.8326563292166,26.5441306136088,12.6045841399883,29.1323663634925,30.6890609852095,24.774496907403,23.8430548793062,19.9689019346089
"TMEM176A",2.4230120566998,3.00573630797326,1.43682616795374,6.03269398268733,2.73484982079606,0.472671905249562,3.65984502053925,7.98270372447645,3.01602571046645,6.74583991707201,7.18393423257272
"IDH1",162.341807798887,128.645513981256,228.814567246632,178.787112577825,171.33029759693,237.12373913353,207.0008343617,175.619481938482,249.468412337154,237.500088114845,205.046529621228
"DECR1",151.034418200954,120.429834739462,102.014657924715,77.7394883678118,45.8489528780516,84.4507137379217,71.2937810001046,60.313761473822,94.7893794718028,69.0867053575995,54.183910737201
"PUS1",41.9988756494632,52.7005765997979,45.2600242905427,33.0427102233556,17.5352135568689,23.1609233572285,23.8621895339159,24.1255045895288,25.0976425192387,20.7027500903244,21.9170874892049
"PTMS",90.4591167834593,71.3361417092321,48.852089710427,120.379666290897,101.832937444936,59.0839881561953,119.603735271223,161.605402066623,71.522895419633,61.8756351014191,105.689066336833
"LDHD",4.57680055154407,4.20803083116257,9.15976682070507,7.12954743408503,5.46969964159212,9.29588080324139,4.68460162629024,8.51488397277488,11.3100964142492,13.0264494950356,8.15802700987071
"TMEM98",48.460241133996,44.4848973580043,26.4016808361499,60.3269398268733,38.6096445288856,27.8876424097242,38.7943572177161,46.1222881858639,27.0365161902528,24.0756700488604,32.8756312338074
"MDP1",2.4230120566998,2.80535388744171,1.0776196259653,1.50817349567183,0.965241113222139,1.26045841399883,1.4639380082157,0.886967080497383,0.969436835507074,0.581537923885518,1.46113916594699
"TFPI",9.96127178865474,10.8206507087038,6.64532102678603,24.9534160192976,24.6136483871646,11.816797631239,20.3487383141982,22.8837506768325,9.04807713139936,10.2350674603851,21.5518026977182
"STAR",361.298020010126,131.050103027634,197.743201364633,217.176983376744,202.218013220038,275.095048855245,232.766143306296,221.564376708246,356.860470670549,562.347172397296,404.248502578668
"SNX21",44.9603348298741,45.6871918811936,46.8764537294906,56.4879527469814,74.1626921992344,106.666293284651,88.5682494970499,82.1331516540577,80.4632573470872,90.3709933718094,89.8600587057401
"WBP1",1.88456493298874,8.81682650338824,3.95127196187277,3.70188039846723,3.05659685853677,3.15114603499708,3.22066361807454,2.3061144092932,2.36973448679507,4.53599580630704,2.55699354040724
"PEPD",60.8445249793506,54.7044008051134,63.0407481189702,53.4716057556377,41.0227473119409,42.5404714724606,36.3056626037494,47.0092552663613,51.1647218739845,43.4990367066367,46.1476453244925
"ACP5",6.73058904638834,8.81682650338824,3.05325560690169,17.2754418595137,13.995996141721,5.04183365599533,14.7857738829786,20.5776362675393,7.86320988800182,5.81537923885518,11.8108749247382
"GLA",9.15360110308814,10.8206507087038,14.1886584085431,10.968534513977,10.1350316888325,11.5016830277393,15.0785614846217,11.7079654625655,12.0641028418658,10.118759875608,7.79274221838397
"ECI1",36.8836279742081,28.4543037154802,24.2464415842193,18.7836153551856,12.0655139152767,15.7557301749854,13.9074110780492,14.0140798718587,17.773008650963,12.0959888168188,18.5077627686619
"CYP11A1",134.881004489622,91.5747661829188,90.6996518520796,121.61362642372,175.191262049818,199.940215920565,178.307649400672,152.026157597251,184.51614435818,273.43913181097,235.608690508953
"RPH3AL",6.99981260824387,5.81109019541498,7.90254392374555,4.66162716844021,5.46969964159212,9.61099540674109,6.44132723614908,8.86967080497383,11.9563876379206,7.55999301051173,9.49740457865546
"PRRT1",13.9996252164877,7.01338471860428,10.5965929886588,13.5735614610465,11.261146320925,15.125500967986,19.6167693100904,29.6247004886126,16.9112870194012,23.8430548793062,23.3782266551519
"DERA",22.6147791958648,25.0478025664439,12.9314355115836,15.3559483195678,18.3395811512206,12.7621414417382,14.639380082157,14.0140798718587,11.8486724339754,12.4449115711501,11.4455901332515
"S100B",1.07689424742213,2.20420662584706,1.25722289695952,3.01634699134367,2.25222926418499,1.41801571574869,4.68460162629024,0.53218024829843,1.18486724339754,6.28060957796359,4.87046388648998
"DHCR7",97.1897058298476,184.552209309558,186.068988750009,173.98837872796,235.840578663943,277.458408381493,178.014861799029,211.275558574477,319.052434085773,316.589245763276,268.119036951273
"CYB5A",77.2671622525381,42.6814555732204,54.7789976532362,45.245204870155,46.8141939912738,55.9328421211982,49.041923275226,49.8475499239529,67.6451480776047,84.9045368872856,62.950745732883
"PTS",25.0377912525646,18.4351826889027,15.2662780345084,14.6704149124442,13.1916285473692,11.816797631239,12.4434730698335,11.7079654625655,10.9869508024135,8.25783851917435,10.1062125644667
"RBMS3",10.7689424742213,14.8282991193348,10.0577831756762,29.3408298248884,35.7139211892192,20.0097773222315,36.8912378070357,53.3954182459425,25.3130729271292,21.6332107685413,33.2409160252941
"HNF1A",2.15378849484427,4.40841325169412,3.23285887789591,3.01634699134367,2.25222926418499,2.0482449227481,1.17115040657256,0.709573664397906,1.0771520394523,1.04676826299393,0.852331180135746
"DOK1",16.153413711332,12.2233276524246,9.5189733626935,10.968534513977,16.8917194813874,13.7074852522373,11.8578978665472,10.4662115498691,11.0946660063587,10.118759875608,12.4196829105494
"LYPLAL1",51.4217003144069,37.6718950599316,34.8430345728781,24.5420959750235,24.9353954249053,24.5789390729772,23.1302205298081,18.626308690445,18.2038694667439,18.9581363186679,23.4999882523141
"SLC1A3",3.2306827422664,8.61644408285669,1.25722289695952,11.92828128395,14.3177431794617,11.1865684242396,13.0290482731197,9.75663788547121,7.86320988800182,10.0024522908309,10.5932589531157
"CNIH4",36.345180850497,27.8531564538856,21.7319957903003,15.6301616824172,11.1002728020546,12.1319122347388,10.6867474599746,8.51488397277488,6.24748182882337,12.7938343254814,8.52331180135746
"ELOVL6",3.2306827422664,6.01147261594653,4.84928831684386,3.56477371704251,9.16979057561032,5.98717746649445,4.24542022382553,2.66090124149215,2.58516489468553,4.65230339108414,4.26165590067873
"LINGO1",16.4226372731875,34.8665411724899,31.9693822369706,15.6301616824172,7.88280242464747,9.61099540674109,4.97738922793338,4.25744198638744,8.94036192745413,30.7052023811553,9.86268937014221
"ETFDH",43.883440582452,41.2787786294995,41.1291490576757,29.066616462039,20.5918104154056,29.3056581254728,20.787919716663,20.4002428514398,22.7279080324436,28.7279734399446,21.1865179062314
"TMOD4",0.538447123711067,1.20229452318931,0.359206541988434,0.548426725698848,2.41310278305535,2.0482449227481,1.4639380082157,0.886967080497383,0.969436835507074,0.697845508662621,1.46113916594699
